scenario,maneuver,metric,method_a,method_b,raw_p_paired,corrected_p_paired,significant_paired,marker_paired,cohens_d
4,stem_left,min_ttc,fusion_aux,rule_based,nan,nan,False,n/a,5.677377188774267
4,stem_right,min_ttc,fusion_aux,rule_based,nan,nan,False,n/a,6.6364720746965995
1a,right_stem,min_ttc,cbf_aux,hjb_aux,nan,nan,False,n/a,-1.0212918558077138
1a,stem_left,min_ttc,cbf_aux,hjb_aux,nan,nan,False,n/a,0.6107431833281747
1a,stem_right,min_ttc,cbf_aux,hjb_aux,nan,nan,False,n/a,0.5023520700545538
1b,stem_left,min_ttc,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.44797301841850745
1b,stem_right,min_ttc,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.4113440233414867
2,stem_left,min_ttc,cbf_aux,hjb_aux,nan,nan,False,n/a,0.6505321229970765
2,stem_right,min_ttc,cbf_aux,hjb_aux,nan,nan,False,n/a,0.21212537164881015
2_dense,right_left,min_ttc,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.08317401952671775
3,left_right,min_ttc,cbf_aux,hjb_aux,nan,nan,False,n/a,0.5905387123390308
3,right_left,min_ttc,cbf_aux,hjb_aux,nan,nan,False,n/a,0.27048853881234997
4,stem_left,min_ttc,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.6201113378274797
4,stem_right,min_ttc,cbf_aux,hjb_aux,nan,nan,False,n/a,0.005828312734306269
1a,right_stem,min_ttc,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-0.22194973927008887
1a,stem_left,min_ttc,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-0.3754094830702992
1a,stem_right,min_ttc,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,0.9589188732605064
1b,stem_left,min_ttc,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-2.524441366371812
1b,stem_right,min_ttc,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-0.002355611694140633
2,stem_left,min_ttc,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-3.7609238346400806
2,stem_right,min_ttc,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-0.30679858788424885
2_dense,right_left,min_ttc,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,0.055921343779147314
3,left_right,min_ttc,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,1.273765177013216
3,right_left,min_ttc,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-1.1413894411918846
4,stem_left,min_ttc,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-4.318235754735881
4,stem_right,min_ttc,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,0.34361432601027786
1a,right_stem,min_ttc,cbf_aux,eikonal_aux,nan,nan,False,n/a,2.9593078237212858
1a,stem_left,min_ttc,cbf_aux,eikonal_aux,nan,nan,False,n/a,-3.7387092883789155
1a,stem_right,min_ttc,cbf_aux,eikonal_aux,nan,nan,False,n/a,-2.9629459041359256
1b,stem_left,min_ttc,cbf_aux,eikonal_aux,nan,nan,False,n/a,-2.805002267580338
1b,stem_right,min_ttc,cbf_aux,eikonal_aux,nan,nan,False,n/a,-0.540717981074049
2,stem_left,min_ttc,cbf_aux,eikonal_aux,nan,nan,False,n/a,-5.122792658596296
2,stem_right,min_ttc,cbf_aux,eikonal_aux,nan,nan,False,n/a,-1.5483108735838498
2_dense,right_left,min_ttc,cbf_aux,eikonal_aux,nan,nan,False,n/a,-0.7542436044542667
3,left_right,min_ttc,cbf_aux,eikonal_aux,nan,nan,False,n/a,-0.6203511214551364
3,right_left,min_ttc,cbf_aux,eikonal_aux,nan,nan,False,n/a,-1.0969415834521692
4,stem_left,min_ttc,cbf_aux,eikonal_aux,nan,nan,False,n/a,-3.0080473932474963
4,stem_right,min_ttc,cbf_aux,eikonal_aux,nan,nan,False,n/a,-1.301569682551085
1a,right_stem,min_ttc,cbf_aux,fusion_aux,nan,nan,False,n/a,2.5833442736262113
1a,stem_left,min_ttc,cbf_aux,fusion_aux,nan,nan,False,n/a,-2.2116039258077103
1a,stem_right,min_ttc,cbf_aux,fusion_aux,nan,nan,False,n/a,-0.27256180277175635
1b,stem_left,min_ttc,cbf_aux,fusion_aux,nan,nan,False,n/a,-2.7205105658878024
1b,stem_right,min_ttc,cbf_aux,fusion_aux,nan,nan,False,n/a,-0.833302666457316
2,stem_left,min_ttc,cbf_aux,fusion_aux,nan,nan,False,n/a,-4.158634289786061
2,stem_right,min_ttc,cbf_aux,fusion_aux,nan,nan,False,n/a,-2.5290979216201084
2_dense,right_left,min_ttc,cbf_aux,fusion_aux,nan,nan,False,n/a,-0.13488420795025086
3,left_right,min_ttc,cbf_aux,fusion_aux,nan,nan,False,n/a,-0.3475662232421582
3,right_left,min_ttc,cbf_aux,fusion_aux,nan,nan,False,n/a,-1.2547005511873643
4,stem_left,min_ttc,cbf_aux,fusion_aux,nan,nan,False,n/a,-6.023638292572618
4,stem_right,min_ttc,cbf_aux,fusion_aux,nan,nan,False,n/a,-1.2902258434901173
1a,right_stem,min_ttc,cbf_aux,rule_based,nan,nan,False,n/a,3.100947994709663
1a,stem_left,min_ttc,cbf_aux,rule_based,nan,nan,False,n/a,-0.4635823476772875
1a,stem_right,min_ttc,cbf_aux,rule_based,nan,nan,False,n/a,2.4191752017400554
1b,stem_left,min_ttc,cbf_aux,rule_based,nan,nan,False,n/a,-9.082798874043144
1b,stem_right,min_ttc,cbf_aux,rule_based,nan,nan,False,n/a,2.0973400601381518
2,stem_left,min_ttc,cbf_aux,rule_based,nan,nan,False,n/a,-1.573429602137841
2,stem_right,min_ttc,cbf_aux,rule_based,nan,nan,False,n/a,3.0432994672950673
2_dense,right_left,min_ttc,cbf_aux,rule_based,nan,nan,False,n/a,0.1663820787931853
3,left_right,min_ttc,cbf_aux,rule_based,nan,nan,False,n/a,4.396513296028111
3,right_left,min_ttc,cbf_aux,rule_based,nan,nan,False,n/a,-1.6030210412358585
4,stem_left,min_ttc,cbf_aux,rule_based,nan,nan,False,n/a,-1.8190761140287586
4,stem_right,min_ttc,cbf_aux,rule_based,nan,nan,False,n/a,3.263044567420333
1a,right_stem,min_ttc,rule_based,hjb_aux,nan,nan,False,n/a,-6.507587269991151
1a,stem_left,min_ttc,rule_based,hjb_aux,nan,nan,False,n/a,2.7447971183398456
1a,stem_right,min_ttc,rule_based,hjb_aux,nan,nan,False,n/a,-2.678780575612948
1b,stem_left,min_ttc,rule_based,hjb_aux,nan,nan,False,n/a,4.371039023192058
1b,stem_right,min_ttc,rule_based,hjb_aux,nan,nan,False,n/a,-2.921830048134713
2,stem_left,min_ttc,rule_based,hjb_aux,nan,nan,False,n/a,3.5872758146527746
2,stem_right,min_ttc,rule_based,hjb_aux,nan,nan,False,n/a,-3.1926369987069205
2_dense,right_left,min_ttc,rule_based,hjb_aux,nan,nan,False,n/a,-0.3485751046491258
3,left_right,min_ttc,rule_based,hjb_aux,nan,nan,False,n/a,-6.295048994884321
3,right_left,min_ttc,rule_based,hjb_aux,nan,nan,False,n/a,2.0887444016510983
4,stem_left,min_ttc,rule_based,hjb_aux,nan,nan,False,n/a,-0.0244838712526627
4,stem_right,min_ttc,rule_based,hjb_aux,nan,nan,False,n/a,-3.8932985897225727
1a,right_stem,min_ttc,rule_based,soft_hjb_aux,nan,nan,False,n/a,-5.5259298146359175
1a,stem_left,min_ttc,rule_based,soft_hjb_aux,nan,nan,False,n/a,-0.12443844316277963
1a,stem_right,min_ttc,rule_based,soft_hjb_aux,nan,nan,False,n/a,-2.1674380685134254
1b,stem_left,min_ttc,rule_based,soft_hjb_aux,nan,nan,False,n/a,6.139922515462971
1b,stem_right,min_ttc,rule_based,soft_hjb_aux,nan,nan,False,n/a,-4.716578536137908
2,stem_left,min_ttc,rule_based,soft_hjb_aux,nan,nan,False,n/a,-3.265713304653536
2,stem_right,min_ttc,rule_based,soft_hjb_aux,nan,nan,False,n/a,-3.9402151631445035
2_dense,right_left,min_ttc,rule_based,soft_hjb_aux,nan,nan,False,n/a,-0.2910244676284185
3,left_right,min_ttc,rule_based,soft_hjb_aux,nan,nan,False,n/a,-5.295672975914513
3,right_left,min_ttc,rule_based,soft_hjb_aux,nan,nan,False,n/a,1.7213454282894425
4,stem_left,min_ttc,rule_based,soft_hjb_aux,nan,nan,False,n/a,-3.8624417055325466
4,stem_right,min_ttc,rule_based,soft_hjb_aux,nan,nan,False,n/a,-4.13893499775511
1a,right_stem,min_ttc,rule_based,eikonal_aux,nan,nan,False,n/a,0.03279306106782323
1a,stem_left,min_ttc,rule_based,eikonal_aux,nan,nan,False,n/a,-3.7415904281914965
1a,stem_right,min_ttc,rule_based,eikonal_aux,nan,nan,False,n/a,-6.1380710258759645
1b,stem_left,min_ttc,rule_based,eikonal_aux,nan,nan,False,n/a,3.3185462963912986
1b,stem_right,min_ttc,rule_based,eikonal_aux,nan,nan,False,n/a,-3.3566598824088283
2,stem_left,min_ttc,rule_based,eikonal_aux,nan,nan,False,n/a,-4.805177178055471
2,stem_right,min_ttc,rule_based,eikonal_aux,nan,nan,False,n/a,-3.2229739288907746
2_dense,right_left,min_ttc,rule_based,eikonal_aux,nan,nan,False,n/a,-1.0819700898902511
3,left_right,min_ttc,rule_based,eikonal_aux,nan,nan,False,n/a,-7.249322622145289
3,right_left,min_ttc,rule_based,eikonal_aux,nan,nan,False,n/a,-0.6631184647847183
4,stem_left,min_ttc,rule_based,eikonal_aux,nan,nan,False,n/a,-2.634762668744989
4,stem_right,min_ttc,rule_based,eikonal_aux,nan,nan,False,n/a,-6.937332284226197
1a,right_stem,min_ttc,rule_based,fusion_aux,nan,nan,False,n/a,-0.36187857456493305
1a,stem_left,min_ttc,rule_based,fusion_aux,nan,nan,False,n/a,-2.1740669317924612
1a,stem_right,min_ttc,rule_based,fusion_aux,nan,nan,False,n/a,-2.9417391463467144
1b,stem_left,min_ttc,rule_based,fusion_aux,nan,nan,False,n/a,3.3231256779613525
1b,stem_right,min_ttc,rule_based,fusion_aux,nan,nan,False,n/a,-3.5270495637184203
2,stem_left,min_ttc,rule_based,fusion_aux,nan,nan,False,n/a,-3.8240438579870966
2,stem_right,min_ttc,rule_based,fusion_aux,nan,nan,False,n/a,-7.184188806499771
2_dense,right_left,min_ttc,rule_based,fusion_aux,nan,nan,False,n/a,-0.5407415381690048
3,left_right,min_ttc,rule_based,fusion_aux,nan,nan,False,n/a,-9.87247094872281
3,right_left,min_ttc,rule_based,fusion_aux,nan,nan,False,n/a,-0.8780160075063501
4,stem_left,min_ttc,rule_based,fusion_aux,nan,nan,False,n/a,-5.677377188774267
4,stem_right,min_ttc,rule_based,fusion_aux,nan,nan,False,n/a,-6.6364720746965995
1a,right_stem,min_ttc,rule_based,cbf_aux,nan,nan,False,n/a,-3.100947994709663
1a,stem_left,min_ttc,rule_based,cbf_aux,nan,nan,False,n/a,0.4635823476772875
1a,stem_right,min_ttc,rule_based,cbf_aux,nan,nan,False,n/a,-2.4191752017400554
1b,stem_left,min_ttc,rule_based,cbf_aux,nan,nan,False,n/a,9.082798874043144
1b,stem_right,min_ttc,rule_based,cbf_aux,nan,nan,False,n/a,-2.0973400601381518
2,stem_left,min_ttc,rule_based,cbf_aux,nan,nan,False,n/a,1.573429602137841
2,stem_right,min_ttc,rule_based,cbf_aux,nan,nan,False,n/a,-3.0432994672950673
2_dense,right_left,min_ttc,rule_based,cbf_aux,nan,nan,False,n/a,-0.1663820787931853
3,left_right,min_ttc,rule_based,cbf_aux,nan,nan,False,n/a,-4.396513296028111
3,right_left,min_ttc,rule_based,cbf_aux,nan,nan,False,n/a,1.6030210412358585
4,stem_left,min_ttc,rule_based,cbf_aux,nan,nan,False,n/a,1.8190761140287586
4,stem_right,min_ttc,rule_based,cbf_aux,nan,nan,False,n/a,-3.263044567420333
1a,right_stem,ttc_p10_mean,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-0.1232524780950753
1a,stem_left,ttc_p10_mean,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-0.9109265430708494
1a,stem_right,ttc_p10_mean,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,0.4654021419745238
1b,stem_left,ttc_p10_mean,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-1.8899785882993192
1b,stem_right,ttc_p10_mean,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,0.6772685098621323
2,stem_left,ttc_p10_mean,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-4.951416021237426
2,stem_right,ttc_p10_mean,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,0.7962883994989025
2_dense,right_left,ttc_p10_mean,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,0.034756860377509476
3,left_right,ttc_p10_mean,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,1.0556474003493823
3,right_left,ttc_p10_mean,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-1.7074300304474235
4,stem_left,ttc_p10_mean,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,-1.4380232308368446
4,stem_right,ttc_p10_mean,hjb_aux,soft_hjb_aux,nan,nan,False,n/a,0.30569170230053216
1a,right_stem,ttc_p10_mean,hjb_aux,eikonal_aux,nan,nan,False,n/a,-3.784307025858261
1a,stem_left,ttc_p10_mean,hjb_aux,eikonal_aux,nan,nan,False,n/a,-5.225604175213679
1a,stem_right,ttc_p10_mean,hjb_aux,eikonal_aux,nan,nan,False,n/a,-5.897980520234737
1b,stem_left,ttc_p10_mean,hjb_aux,eikonal_aux,nan,nan,False,n/a,-2.463065621018699
1b,stem_right,ttc_p10_mean,hjb_aux,eikonal_aux,nan,nan,False,n/a,-0.16089859801680037
2,stem_left,ttc_p10_mean,hjb_aux,eikonal_aux,nan,nan,False,n/a,-6.130262164026579
2,stem_right,ttc_p10_mean,hjb_aux,eikonal_aux,nan,nan,False,n/a,-1.0783924299892362
2_dense,right_left,ttc_p10_mean,hjb_aux,eikonal_aux,nan,nan,False,n/a,-0.7112114164123295
3,left_right,ttc_p10_mean,hjb_aux,eikonal_aux,nan,nan,False,n/a,-2.104768053323803
3,right_left,ttc_p10_mean,hjb_aux,eikonal_aux,nan,nan,False,n/a,-1.7909919107850827
4,stem_left,ttc_p10_mean,hjb_aux,eikonal_aux,nan,nan,False,n/a,-2.100647887937223
4,stem_right,ttc_p10_mean,hjb_aux,eikonal_aux,nan,nan,False,n/a,-2.799532975879581
1a,right_stem,ttc_p10_mean,hjb_aux,fusion_aux,nan,nan,False,n/a,-1.808593198639802
1a,stem_left,ttc_p10_mean,hjb_aux,fusion_aux,nan,nan,False,n/a,-2.8820159198284343
1a,stem_right,ttc_p10_mean,hjb_aux,fusion_aux,nan,nan,False,n/a,-1.4899830602822528
1b,stem_left,ttc_p10_mean,hjb_aux,fusion_aux,nan,nan,False,n/a,-2.283763490300743
1b,stem_right,ttc_p10_mean,hjb_aux,fusion_aux,nan,nan,False,n/a,-0.42332317959115795
2,stem_left,ttc_p10_mean,hjb_aux,fusion_aux,nan,nan,False,n/a,-4.835567735735924
2,stem_right,ttc_p10_mean,hjb_aux,fusion_aux,nan,nan,False,n/a,-0.8520104578853448
2_dense,right_left,ttc_p10_mean,hjb_aux,fusion_aux,nan,nan,False,n/a,-0.1933882894492208
3,left_right,ttc_p10_mean,hjb_aux,fusion_aux,nan,nan,False,n/a,-1.9797135611137884
3,right_left,ttc_p10_mean,hjb_aux,fusion_aux,nan,nan,False,n/a,-1.6828552350045403
4,stem_left,ttc_p10_mean,hjb_aux,fusion_aux,nan,nan,False,n/a,-2.630634472853855
4,stem_right,ttc_p10_mean,hjb_aux,fusion_aux,nan,nan,False,n/a,-2.2279460550720644
1a,right_stem,ttc_p10_mean,hjb_aux,cbf_aux,nan,nan,False,n/a,-0.954675062778701
1a,stem_left,ttc_p10_mean,hjb_aux,cbf_aux,nan,nan,False,n/a,-0.8766975974274166
1a,stem_right,ttc_p10_mean,hjb_aux,cbf_aux,nan,nan,False,n/a,-0.7952226550706113
1b,stem_left,ttc_p10_mean,hjb_aux,cbf_aux,nan,nan,False,n/a,0.45550589477060427
1b,stem_right,ttc_p10_mean,hjb_aux,cbf_aux,nan,nan,False,n/a,0.3455528312618205
2,stem_left,ttc_p10_mean,hjb_aux,cbf_aux,nan,nan,False,n/a,-0.6840166534280314
2,stem_right,ttc_p10_mean,hjb_aux,cbf_aux,nan,nan,False,n/a,0.0011196772387776501
2_dense,right_left,ttc_p10_mean,hjb_aux,cbf_aux,nan,nan,False,n/a,0.06765277584216046
3,left_right,ttc_p10_mean,hjb_aux,cbf_aux,nan,nan,False,n/a,-0.7643495568052487
3,right_left,ttc_p10_mean,hjb_aux,cbf_aux,nan,nan,False,n/a,-0.3923602998865012
4,stem_left,ttc_p10_mean,hjb_aux,cbf_aux,nan,nan,False,n/a,0.35840156550005403
4,stem_right,ttc_p10_mean,hjb_aux,cbf_aux,nan,nan,False,n/a,-0.3199966836564439
1a,right_stem,ttc_p10_mean,hjb_aux,rule_based,nan,nan,False,n/a,-17.4458077230171
1a,stem_left,ttc_p10_mean,hjb_aux,rule_based,nan,nan,False,n/a,-13.614768150354664
1a,stem_right,ttc_p10_mean,hjb_aux,rule_based,nan,nan,False,n/a,-4.888440813599198
1b,stem_left,ttc_p10_mean,hjb_aux,rule_based,nan,nan,False,n/a,-2.0716137211186085
1b,stem_right,ttc_p10_mean,hjb_aux,rule_based,nan,nan,False,n/a,3.0233780957538037
2,stem_left,ttc_p10_mean,hjb_aux,rule_based,nan,nan,False,n/a,-5.915240625365288
2,stem_right,ttc_p10_mean,hjb_aux,rule_based,nan,nan,False,n/a,2.3263226367130945
2_dense,right_left,ttc_p10_mean,hjb_aux,rule_based,nan,nan,False,n/a,-0.08587307992591482
3,left_right,ttc_p10_mean,hjb_aux,rule_based,nan,nan,False,n/a,7.217063108304404
3,right_left,ttc_p10_mean,hjb_aux,rule_based,nan,nan,False,n/a,-1.3405875756431205
4,stem_left,ttc_p10_mean,hjb_aux,rule_based,nan,nan,False,n/a,-0.34042111408280623
4,stem_right,ttc_p10_mean,hjb_aux,rule_based,nan,nan,False,n/a,3.1516397693510507
1a,right_stem,ttc_p10_mean,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,0.1232524780950753
1a,stem_left,ttc_p10_mean,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,0.9109265430708494
1a,stem_right,ttc_p10_mean,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,-0.4654021419745238
1b,stem_left,ttc_p10_mean,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,1.8899785882993192
1b,stem_right,ttc_p10_mean,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,-0.6772685098621323
2,stem_left,ttc_p10_mean,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,4.951416021237426
2,stem_right,ttc_p10_mean,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,-0.7962883994989025
2_dense,right_left,ttc_p10_mean,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,-0.034756860377509476
3,left_right,ttc_p10_mean,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,-1.0556474003493823
3,right_left,ttc_p10_mean,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,1.7074300304474235
4,stem_left,ttc_p10_mean,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,1.4380232308368446
4,stem_right,ttc_p10_mean,soft_hjb_aux,hjb_aux,nan,nan,False,n/a,-0.30569170230053216
1a,right_stem,ttc_p10_mean,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-3.7840215921362437
1a,stem_left,ttc_p10_mean,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-3.920968985399601
1a,stem_right,ttc_p10_mean,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-6.275659476472178
1b,stem_left,ttc_p10_mean,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-1.3680545039405532
1b,stem_right,ttc_p10_mean,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-1.0726447723193366
2,stem_left,ttc_p10_mean,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-2.112774092557534
2,stem_right,ttc_p10_mean,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-1.687081683468059
2_dense,right_left,ttc_p10_mean,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-1.2313604197413432
3,left_right,ttc_p10_mean,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-2.8375741440557176
3,right_left,ttc_p10_mean,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-0.8522954882800508
4,stem_left,ttc_p10_mean,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-1.252223677776928
4,stem_right,ttc_p10_mean,soft_hjb_aux,eikonal_aux,nan,nan,False,n/a,-3.257315257357522
1a,right_stem,ttc_p10_mean,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,-1.800742211858397
1a,stem_left,ttc_p10_mean,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,-1.8988405202036296
1a,stem_right,ttc_p10_mean,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,-1.688958958936733
1b,stem_left,ttc_p10_mean,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,-0.9817305816198255
1b,stem_right,ttc_p10_mean,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,-1.333216080230471
2,stem_left,ttc_p10_mean,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,-0.9964579125650348
2,stem_right,ttc_p10_mean,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,-2.044229621865243
2_dense,right_left,ttc_p10_mean,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,-0.6003960070315053
3,left_right,ttc_p10_mean,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,-2.8896962545465765
3,right_left,ttc_p10_mean,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,-0.7119128491459444
4,stem_left,ttc_p10_mean,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,-2.2139823485152115
4,stem_right,ttc_p10_mean,soft_hjb_aux,fusion_aux,nan,nan,False,n/a,-2.6480183872397953
1a,right_stem,ttc_p10_mean,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,-0.9418609563362415
1a,stem_left,ttc_p10_mean,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,0.2695481285503127
1a,stem_right,ttc_p10_mean,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,-1.0376654039358308
1b,stem_left,ttc_p10_mean,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,4.259227601384052
1b,stem_right,ttc_p10_mean,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,-0.18200305583943988
2,stem_left,ttc_p10_mean,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,3.6135128073717646
2,stem_right,ttc_p10_mean,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,-0.84088308317748
2_dense,right_left,ttc_p10_mean,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,0.05726692480967324
3,left_right,ttc_p10_mean,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,-1.4909540629434501
3,right_left,ttc_p10_mean,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,1.3098004940006989
4,stem_left,ttc_p10_mean,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,3.4712613481566468
4,stem_right,ttc_p10_mean,soft_hjb_aux,cbf_aux,nan,nan,False,n/a,-0.6003742721453866
1a,right_stem,ttc_p10_mean,soft_hjb_aux,rule_based,nan,nan,False,n/a,-21.93958738094779
1a,stem_left,ttc_p10_mean,soft_hjb_aux,rule_based,nan,nan,False,n/a,-3.3712093806079753
1a,stem_right,ttc_p10_mean,soft_hjb_aux,rule_based,nan,nan,False,n/a,-6.253640954163422
1b,stem_left,ttc_p10_mean,soft_hjb_aux,rule_based,nan,nan,False,n/a,-0.3559967010598143
1b,stem_right,ttc_p10_mean,soft_hjb_aux,rule_based,nan,nan,False,n/a,4.2248517370662535
2,stem_left,ttc_p10_mean,soft_hjb_aux,rule_based,nan,nan,False,n/a,0.8125405779887221
2,stem_right,ttc_p10_mean,soft_hjb_aux,rule_based,nan,nan,False,n/a,2.1111615072088856
2_dense,right_left,ttc_p10_mean,soft_hjb_aux,rule_based,nan,nan,False,n/a,-0.4732967310429956
3,left_right,ttc_p10_mean,soft_hjb_aux,rule_based,nan,nan,False,n/a,4.723927963577351
3,right_left,ttc_p10_mean,soft_hjb_aux,rule_based,nan,nan,False,n/a,1.9696599257402467
4,stem_left,ttc_p10_mean,soft_hjb_aux,rule_based,nan,nan,False,n/a,2.7496376328337497
4,stem_right,ttc_p10_mean,soft_hjb_aux,rule_based,nan,nan,False,n/a,2.8944195652858644
1a,right_stem,ttc_p10_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,3.784307025858261
1a,stem_left,ttc_p10_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,5.225604175213679
1a,stem_right,ttc_p10_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,5.897980520234737
1b,stem_left,ttc_p10_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,2.463065621018699
1b,stem_right,ttc_p10_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,0.16089859801680037
2,stem_left,ttc_p10_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,6.130262164026579
2,stem_right,ttc_p10_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,1.0783924299892362
2_dense,right_left,ttc_p10_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,0.7112114164123295
3,left_right,ttc_p10_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,2.104768053323803
3,right_left,ttc_p10_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,1.7909919107850827
4,stem_left,ttc_p10_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,2.100647887937223
4,stem_right,ttc_p10_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,2.799532975879581
1a,right_stem,ttc_p10_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,3.7840215921362437
1a,stem_left,ttc_p10_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,3.920968985399601
1a,stem_right,ttc_p10_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,6.275659476472178
1b,stem_left,ttc_p10_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,1.3680545039405532
1b,stem_right,ttc_p10_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,1.0726447723193366
2,stem_left,ttc_p10_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,2.112774092557534
2,stem_right,ttc_p10_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,1.687081683468059
2_dense,right_left,ttc_p10_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,1.2313604197413432
3,left_right,ttc_p10_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,2.8375741440557176
3,right_left,ttc_p10_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,0.8522954882800508
4,stem_left,ttc_p10_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,1.252223677776928
