ho_name,method,metric,source_mean,ho_mean,delta,cohens_d
HO1_occ_to_noocc,cbf_aux,mean_ttc,8.498467702137507,7.642046751320524,-0.8564209508169833,-0.101442736081143
HO1_occ_to_noocc,cbf_aux,min_ttc,0.22115154186280175,0.20525122564601586,-0.015900316216785892,-0.05521511949657018
HO1_occ_to_noocc,cbf_aux,ttc_p10_mean,0.8691336559283532,0.8503224409049343,-0.01881121502341898,-0.028849634668814798
HO1_occ_to_noocc,cbf_aux,action_entropy_mean,0.8098491693786704,0.8454873918303774,0.035638222451707,0.07479607761889032
HO1_occ_to_noocc,cbf_aux,hard_brakes_per_ep_mean,0.6198583333333333,0.6267898550724638,0.006931521739130475,0.01864735083588716
HO1_occ_to_noocc,cbf_aux,row_violations_per_ep_mean,26.616308333333333,24.948376811594198,-1.6679315217391348,-0.04751330850376054
HO1_occ_to_noocc,cbf_aux,action_go_frac,0.5684505983815841,0.5527273555771618,-0.015723242804422277,-0.05593954752588821
HO1_occ_to_noocc,cbf_aux,action_yield_frac,0.12272423221454455,0.12968042801407562,0.006956195799531065,0.0510078567935083
HO1_occ_to_noocc,cbf_aux,switching_rate_mean,0.2607665257376694,0.27218822792063346,0.011421702182964066,0.05053791762324903
HO1_occ_to_noocc,cbf_aux,decision_latency_mean,6.5691612182468,5.231728780160286,-1.3374324380865144,-0.08774494557275594
HO2_noocc_to_occ,cbf_aux,mean_return,286.3242894000001,236.0183377916667,-50.3059516083334,-0.3672227185524548
HO2_noocc_to_occ,cbf_aux,collision_rate,0.12236666666666667,0.1720833333333333,0.049716666666666645,0.2016197630557771
HO2_noocc_to_occ,cbf_aux,success_rate,0.6827,0.5601666666666667,-0.12253333333333327,-0.32881149303546625
HO2_noocc_to_occ,cbf_aux,mean_ttc,7.593206177790968,7.64606247054923,0.05285629275826231,0.015448860336008867
HO2_noocc_to_occ,cbf_aux,min_ttc,0.4065406473882055,0.28945522710134386,-0.11708542028686164,-0.30621601929154535
HO2_noocc_to_occ,cbf_aux,ttc_p10_mean,1.2546639106709947,1.0730277613146606,-0.1816361493563341,-0.21647133478165317
HO2_noocc_to_occ,cbf_aux,action_entropy_mean,0.7449904179429596,0.8844800530805379,0.13948963513757828,0.2952647464167221
HO2_noocc_to_occ,cbf_aux,hard_brakes_per_ep_mean,0.6811333333333333,0.5587083333333335,-0.12242499999999978,-0.3268573159878106
HO2_noocc_to_occ,cbf_aux,row_violations_per_ep_mean,14.103266666666665,19.727416666666667,5.624150000000002,0.37079244648397
HO2_noocc_to_occ,cbf_aux,action_go_frac,0.5920762015599674,0.5127960349808038,-0.07928016657916359,-0.2892842171863046
HO2_noocc_to_occ,cbf_aux,action_yield_frac,0.09446221006666208,0.11739398947490841,0.022931779408246325,0.170226486196481
HO2_noocc_to_occ,cbf_aux,switching_rate_mean,0.2562066977750653,0.29978985212920833,0.04358315435414306,0.19121138084767125
HO2_noocc_to_occ,cbf_aux,decision_latency_mean,8.987249562498087,7.071130084531289,-1.9161194779667987,-0.10650010811905702
HO3_full_to_adversarial,drppo,mean_return,266.96535590766825,283.72543575545166,16.760079847783402,0.13006609983448209
HO3_full_to_adversarial,drppo,collision_rate,0.1171283255086072,0.12774922118380064,0.010620895675193434,0.06047816115765115
HO3_full_to_adversarial,drppo,success_rate,0.5929029733959311,0.654190031152648,0.061287057756716834,0.16410306884031634
HO3_full_to_adversarial,drppo,mean_ttc,9.142710101846683,8.010608043493676,-1.1321020583530075,-0.11373514779893665
HO3_full_to_adversarial,drppo,min_ttc,0.24746296081142927,0.21689840903443258,-0.030564551776996685,-0.10200693406466693
HO3_full_to_adversarial,drppo,ttc_p10_mean,0.922123621913603,0.8502407955490796,-0.07188282636452337,-0.10954406359779974
HO3_full_to_adversarial,drppo,action_entropy_mean,0.8597885029735489,0.8564888610048224,-0.0032996419687265632,-0.0070430053254879246
